UserID;FIL1;FIL2;FIL3;USE.MA;USE.CS;USE.PT;USE.RP;USE.LO;USE.RS;USE.ALL;MS;USE.MS;QUAL.MS;USE1;USE2;USE3;USE4;USE5;USE6;USE7;UI1;UI2;UI3;SAT1;SAT2;SAT3;LOY1;LOY2;LOY3;PE1;PE2;PE3;PE4;PE5;EE1;EE2;EE3;EE4;SI1;SI2;SI3;SI4;FC1;FC2;FC3;FC4;HM1;HM2;HM3;HM4;PV1;PV2;PV3;HT1;HT2;HT3;HT4;HT5;IND1;IND2;IND3;IND4;IND5;MRE1;MRE2;MRE3;MRE4;FLE1;FLE2;FLE3;FLE4;REL1;REL2;TIM1;TIM2;COS1;COS2;DRI1;DRI2;DRI3;DRI4;DRI5;OCC1;OCC2;OCC3;SUP1;SUP2;SUP3;SUP4;OPT1;OPT2;OPT3;OPT4;INN1;INN2;INN3;INN4;DIS1;DIS2;DIS3;DIS4;INS1;INS2;INS3;INS4;INE1;INE2;INE3;EXP1;EXP2;EXP3;EXP4;EXP5;EXP6;MPT1;MPT2;MPT3;MPT4;MPT5;MPT6;MPW1;MPW2;MPW3;MPW4;MPW5;MPW6;SOC1;SOC2;SOC3;SOC4;SOC5;SOC6;MOS1;MOS2;MOS3;MOS5;MOS4;MOS6;MOS7;MOS8;MOS9;MOE1;MOE2;MOE3;MOE4;MOE5;MOE6;DTWmax;MPT
4831079386;A;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4831078319;A;A;A;4;2;7;4;1;2;4;Flixbus;3;5;4;6;2;1;3;7;4;4;1;2;5;1;4;3;1;4;6;5;1;2;5;4;4;6;1;3;1;2;1;4;3;6;1;6;4;4;1;1;3;4;5;1;1;4;4;7;5;2;2;5;4;2;4;6;1;5;1;3;1;1;6;4;5;7;6;1;4;5;3;4;6;2;5;1;5;2;2;3;4;1;2;1;3;4;1;4;2;4;1;1;4;2;5;7;1;2;4;2;3;2;4;3;7;2;3;5;4;4;4;3;4;5;2;B;B;D;D;A;C;A;A;C;B;C;7;A;A;C;A;B;A;A;B;B;10;C
4831056804;A;A;A;5;3;5;6;3;3;5;GoogleMaps;6;5;5;5;2;7;4;6;6;6;7;6;5;6;6;5;4;5;4;4;6;5;6;7;7;7;7;4;4;4;7;5;5;4;7;4;6;4;4;4;5;6;6;5;5;4;5;5;7;5;7;6;5;5;5;6;7;4;6;5;4;5;4;7;2;3;4;4;4;4;4;2;4;3;4;4;4;3;5;4;2;4;4;1;3;2;5;4;4;2;4;3;2;2;3;6;5;5;5;5;5;3;1;1;6;4;4;3;4;2;2;3;4;5;5;C;B;D;D;B;A;B;B;B;B;C;4;B;B;C;A;A;B;A;A;B;5;C
4831039717;A;A;A;5;1;1;1;1;1;1;GoogleMaps;4;7;5;5;5;5;5;5;5;5;5;5;6;6;6;7;7;7;4;7;7;7;7;5;5;6;5;6;6;6;6;6;6;6;6;7;7;7;7;7;7;7;7;7;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;5;5;6;6;6;6;5;6;6;5;6;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;7;5;5;5;5;5;1;1;1;2;1;1;1;1;5;5;5;5;5;5;D;A;A;F;A;B;E;E;G;G;H;0;F;F;F;B;B;B;A;A;B;0;C
4831030108;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4831029226;A;A;A;6;1;5;1;1;4;5;GoogleMaps;5;5;4;4;4;4;4;4;4;4;4;5;5;4;4;5;4;4;4;4;4;4;4;4;5;5;4;4;4;4;5;4;4;4;4;4;5;5;4;4;3;4;4;4;4;4;4;4;4;4;5;4;5;4;4;4;5;5;4;4;5;4;5;5;4;4;4;4;3;5;4;5;4;4;4;4;4;4;4;4;3;3;3;4;3;3;3;3;3;3;3;3;3;3;4;4;4;4;2;3;3;3;4;2;7;6;4;1;1;1;1;2;2;1;1;B;B;C;C;B;B;A;A;C;C;C;6;B;A;A;A;B;A;A;A;A;10;C
4831021502;A;A;A;5;1;4;5;1;1;5;App des lokalen Verkehrsverbundes;5;5;5;5;5;7;3;7;3;6;6;6;6;6;6;6;6;6;6;5;5;6;6;7;5;5;5;4;4;5;5;7;7;5;3;5;6;4;5;4;5;5;4;2;4;5;4;4;5;6;5;6;5;6;5;4;5;4;7;6;6;6;7;7;6;5;4;4;5;4;3;3;2;4;4;5;3;4;4;5;4;5;1;2;5;5;3;3;2;3;2;2;4;3;7;5;5;5;5;5;5;1;1;1;7;1;3;7;1;2;2;1;4;3;4;B;A;B;A;B;A;A;A;B;B;C;2;A;B;A;A;B;B;B;B;B;5;C
4831018412;A;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4831017545;A;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4831011326;A;A;A;2;1;1;1;2;1;2;GoogleMaps;2;5;2;3;5;5;1;1;1;5;5;;5;4;5;5;4;4;5;5;5;5;5;5;5;5;5;1;3;1;4;5;5;5;4;4;4;4;4;4;4;4;3;1;1;4;4;5;5;5;5;5;5;5;5;4;5;4;5;5;4;5;5;5;4;4;2;2;2;1;2;4;5;5;1;1;4;5;4;2;3;4;3;3;4;4;1;3;2;2;2;3;3;2;3;6;6;5;5;5;5;1;1;1;1;7;2;2;1;1;1;1;1;3;4;F;A;D;D;B;F;A;A;D;B;D;1;A;A;C;B;B;B;A;A;B;30;C
4831002637;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4831002044;A;A;A;2;1;4;4;1;1;1;App des lokalen Verkehrsverbundes;4;4;5;3;6;6;4;4;4;6;4;6;6;6;6;6;5;6;6;6;6;6;6;4;4;4;5;4;4;4;4;5;5;5;4;2;3;2;2;4;4;4;5;5;4;5;5;4;4;4;4;4;3;5;3;5;3;3;3;3;4;5;4;4;4;5;5;4;5;4;5;4;5;3;3;4;3;4;1;2;1;1;1;1;3;4;5;5;5;5;5;5;5;5;6;6;6;5;5;5;5;1;1;6;6;5;1;1;1;1;4;2;2;5;4;D;B;B;D;B;D;A;A;C;B;C;7;C;A;A;A;B;B;A;A;A;10;C
4831000204;A;A;A;3;2;6;3;1;3;4;GoogleMaps;4;6;5;2;5;6;5;5;6;6;6;6;6;6;6;7;7;6;6;4;7;5;6;6;6;5;6;6;5;5;5;7;7;7;6;6;4;3;6;5;5;4;5;2;2;6;6;5;6;4;2;5;5;4;4;5;5;6;5;6;5;6;5;6;4;6;4;4;5;4;5;5;5;6;4;5;4;4;4;3;4;4;3;3;4;3;3;3;3;4;4;4;4;5;3;5;5;5;5;5;5;4;1;1;4;1;3;3;1;1;1;1;1;2;1;D;A;B;H;B;B;B;G;G;G;C;0;A;G;F;A;B;B;B;B;B;0;C
4830997097;A;A;A;1;1;1;1;1;1;1;GoogleMaps;1;4;2;2;5;5;1;1;1;5;5;4;5;5;5;5;5;5;2;2;4;3;2;5;4;5;4;4;4;4;3;5;5;3;4;4;4;3;3;4;3;3;2;1;2;4;5;4;4;4;4;4;4;4;4;5;4;5;3;5;4;4;3;2;2;2;1;1;1;1;1;7;6;7;1;2;1;2;3;3;2;3;2;1;4;3;2;4;3;5;4;4;4;4;5;6;6;5;5;5;5;1;1;1;5;1;2;1;1;1;3;3;1;3;1;F;A;D;F;A;A;A;G;G;G;H;0;B;G;E;A;B;B;A;B;A;0;C
4830994617;A;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830976183;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830975670;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830959645;A;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830957535;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830956506;A;A;A;5;1;1;1;1;1;5;GoogleMaps;5;5;5;4;5;5;3;2;5;6;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;5;5;3;4;4;5;4;4;4;4;4;5;3;3;5;5;5;5;4;5;5;5;5;4;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;3;3;3;3;3;3;5;4;3;4;4;1;2;2;2;2;3;4;2;2;2;3;2;4;5;5;5;5;4;5;1;1;3;2;7;2;1;1;2;3;3;1;1;1;E;B;B;D;B;E;B;B;A;A;A;1;A;A;D;B;B;B;A;A;A;1;C
4830955103;A;A;A;1;1;7;1;1;1;1;App des lokalen Verkehrsverbundes;7;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;5;5;5;5;1;1;1;6;4;4;1;1;1;2;1;1;2;1;B;B;C;C;B;B;A;A;E;E;C;6;A;A;D;A;B;B;A;A;A;50;C
4830939531;A;A;A;6;2;2;6;4;1;4;Moovit;2;5;6;5;5;5;3;3;5;4;5;4;4;5;5;5;5;5;4;6;7;7;7;5;6;6;6;7;7;7;7;6;6;5;5;5;6;6;4;6;6;6;7;6;7;6;6;7;6;5;5;7;6;6;7;5;6;6;7;6;6;5;6;6;6;5;5;4;5;5;5;6;6;6;6;5;6;5;4;5;4;5;4;5;5;4;5;4;4;4;5;5;4;4;6;6;6;5;5;5;5;5;2;7;1;7;7;2;1;3;2;5;3;1;1;D;B;C;D;A;D;A;A;B;A;B;3;B;B;B;B;B;A;A;A;A;5;C
4830938521;A;A;A;3;1;3;1;1;1;3;Offi;3;5;3;3;3;6;1;4;4;5;5;2;6;6;6;4;3;5;5;4;5;5;5;5;5;5;5;4;5;5;5;5;5;2;5;2;5;2;3;3;3;3;5;2;1;4;4;5;5;4;4;5;5;6;5;6;6;6;6;6;6;6;6;4;3;4;2;4;4;4;2;2;2;2;1;4;1;5;4;4;4;4;4;3;4;4;3;3;2;3;1;4;2;5;5;5;5;5;5;5;5;1;1;4;7;1;3;3;1;1;2;1;2;4;4;C;B;C;D;A;C;A;A;B;B;C;7;A;A;A;A;B;B;A;B;A;5;C
4830937595;A;A;A;2;1;1;1;1;1;1;GoogleMaps;2;5;4;3;5;5;3;3;4;5;4;5;5;5;5;5;4;4;3;3;5;4;4;5;5;5;5;4;4;4;5;5;5;4;4;4;4;4;4;4;4;4;3;1;3;4;4;4;4;4;4;5;4;5;4;5;4;5;5;5;4;5;5;4;4;4;4;3;4;2;4;5;5;6;2;2;2;2;3;2;2;2;1;1;3;1;3;4;3;4;4;4;4;5;4;4;5;5;5;5;5;1;1;1;2;6;2;1;1;1;1;3;1;3;3;E;A;B;D;A;B;A;A;C;B;D;1;A;A;D;B;B;B;A;B;B;10;C
4830931833;A;A;A;2;1;6;1;1;1;5;App des lokalen Verkehrsverbundes;6;6;5;4;4;4;1;4;1;7;4;6;7;7;7;7;5;5;6;1;7;5;5;7;7;7;7;2;1;4;5;7;7;7;4;5;6;4;3;7;7;7;7;1;2;6;4;7;7;7;7;7;5;6;5;7;7;7;7;7;7;7;6;5;5;4;1;1;1;1;1;1;3;3;1;1;1;1;2;3;2;2;1;1;1;1;1;2;2;2;4;3;4;2;6;6;7;5;5;5;5;1;1;2;6;1;2;1;1;1;3;1;1;4;2;B;B;C;C;B;E;A;A;D;E;C;6;A;A;F;A;B;B;A;B;A;30;C
4830931153;A;A;A;7;4;6;7;6;3;7;Offi;7;6;5;4;4;7;7;6;5;7;7;7;7;7;7;7;7;7;6;5;6;7;6;7;7;6;6;5;5;4;5;6;6;5;4;4;5;4;4;5;5;5;6;5;4;6;6;6;6;4;5;6;6;7;6;6;5;6;6;5;5;5;4;5;2;2;1;2;2;2;2;3;1;2;1;4;2;5;3;3;4;4;2;1;4;4;4;3;2;3;5;5;4;3;5;5;5;5;5;5;5;5;5;6;6;1;2;2;1;1;3;1;2;5;3;D;B;B;D;B;C;A;A;B;A;A;3;B;A;B;B;B;A;A;B;A;5;C
4830924344;A;A;A;5;1;5;4;4;3;5;GoogleMaps;5;5;5;6;4;5;5;6;5;6;6;6;7;6;7;5;6;5;6;5;6;6;6;6;6;5;5;5;4;5;5;7;7;6;6;4;6;4;5;6;4;5;6;6;6;6;6;6;6;6;7;7;6;6;5;5;6;6;6;6;5;6;6;6;4;4;5;4;3;3;4;2;2;4;1;5;3;6;4;4;4;5;4;4;4;4;3;3;4;4;4;4;4;4;5;5;5;5;5;5;5;5;1;1;5;6;7;1;1;2;2;1;2;5;3;C;A;C;D;B;D;A;B;D;C;E;4;A;A;D;B;B;B;A;B;B;30;C
4830923241;A;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830912226;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830905294;A;A;A;2;1;5;1;1;1;2;Offi;4;5;5;5;5;5;1;1;1;6;6;5;6;6;7;7;6;5;6;6;7;7;6;6;6;7;6;4;4;4;4;6;6;4;5;6;7;6;6;5;5;4;5;4;1;6;4;5;5;5;7;6;7;7;7;6;6;6;5;5;4;4;4;6;4;4;6;5;4;5;6;1;7;4;1;2;1;6;4;5;4;4;1;1;4;2;1;2;1;4;2;3;2;2;6;6;6;5;5;5;5;1;1;5;4;7;1;2;1;1;2;2;2;3;3;E;B;B;E;B;C;A;A;D;C;D;1;B;B;C;A;B;B;A;A;A;30;C
4830902574;A;A;A;1;1;1;1;1;1;1;Karten;2;3;2;3;6;2;2;2;5;4;4;4;4;5;4;4;4;4;5;3;4;5;4;3;3;3;3;4;4;4;4;4;4;4;5;3;4;3;4;4;4;4;2;2;2;2;2;3;4;3;3;4;3;3;3;3;5;4;4;4;3;3;3;4;3;3;2;2;2;2;2;6;6;6;2;2;2;2;3;3;3;3;1;1;2;2;3;4;3;4;4;4;5;3;5;5;5;5;5;5;5;1;1;3;1;6;2;2;1;1;2;2;3;2;2;F;A;D;E;A;C;A;A;C;B;C;1;A;A;B;A;B;B;A;A;A;10;C
4830887451;A;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830884539;A;B;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830878640;A;A;A;3;1;1;2;2;1;4;GoogleMaps;5;5;6;6;5;6;4;4;5;6;5;6;6;6;6;6;6;6;4;5;5;6;7;5;5;6;6;4;4;6;6;6;6;6;6;5;6;5;6;4;5;5;6;3;2;4;5;5;5;5;5;6;5;5;5;5;6;5;5;5;5;5;5;5;4;4;4;4;4;5;5;5;6;5;3;4;3;4;4;4;4;4;2;2;4;3;3;2;2;3;4;3;3;4;5;5;5;5;5;5;5;1;1;6;1;7;1;1;3;1;2;1;2;2;5;E;B;B;D;B;C;A;B;B;A;D;1;A;A;C;B;B;B;A;A;A;5;C
4830868423;A;A;A;2;1;2;1;1;1;1;Sygic;2;6;4;3;5;6;2;3;5;6;6;6;5;5;6;6;6;6;5;5;5;6;5;6;5;5;5;5;5;5;5;6;6;6;5;5;5;4;5;5;5;5;5;2;3;5;5;5;5;5;5;6;5;5;5;5;6;6;5;5;5;6;5;6;5;5;5;5;5;4;5;3;2;2;5;5;3;4;3;4;4;4;4;3;4;4;2;2;2;3;3;4;4;3;5;5;5;5;5;5;5;5;1;1;3;6;4;2;1;1;2;2;1;4;3;E;A;D;D;B;E;A;A;E;E;D;4;A;A;A;B;B;B;A;A;B;50;C
4830864354;A;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830841587;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830837974;A;A;A;2;1;1;1;1;1;1;GoogleMaps;2;5;1;1;7;7;1;1;1;7;7;7;7;7;7;7;1;7;7;1;7;7;7;7;7;7;7;4;4;4;4;7;7;4;4;1;4;1;1;4;4;4;1;1;1;5;1;1;1;1;7;7;1;1;1;1;1;7;1;1;7;7;7;7;1;1;1;1;1;1;1;7;7;3;1;7;1;6;3;1;1;1;1;1;3;1;1;4;1;3;4;4;5;1;7;7;7;5;5;5;5;1;1;1;7;5;1;1;1;1;2;2;2;5;3;E;A;D;D;B;C;A;A;C;B;C;1;A;B;A;A;B;B;A;A;B;10;C
4830833796;A;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830832204;A;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830827646;A;A;A;3;1;4;1;1;1;1;GoogleMaps;5;5;5;5;5;6;6;6;6;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;6;6;6;1;1;1;1;6;6;6;6;6;6;6;6;6;6;6;6;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;5;6;6;6;6;6;2;4;4;6;4;4;6;3;4;3;3;1;1;4;1;2;2;2;2;4;3;2;4;6;6;6;5;5;5;5;1;1;1;6;1;6;2;1;2;3;2;3;4;3;D;B;A;D;A;B;A;B;D;C;C;4;A;B;D;A;B;B;A;B;B;30;C
4830826313;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830825766;A;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830822913;A;A;A;4;2;2;1;1;1;4;GoogleMaps;5;5;6;4;6;6;2;3;2;7;6;7;6;6;6;6;6;5;4;5;6;6;5;6;6;6;6;4;4;4;5;6;6;6;6;4;4;2;2;5;5;5;6;2;2;6;4;4;4;4;4;4;4;6;4;4;5;4;4;5;5;4;5;2;5;2;4;4;4;2;4;6;5;6;1;1;1;5;3;3;2;2;4;3;4;4;2;3;1;3;5;4;5;2;6;6;7;5;5;5;5;5;5;7;4;6;2;2;1;2;2;2;2;5;3;F;A;D;D;B;E;A;A;B;A;B;1;A;A;C;B;B;B;A;A;A;5;C
4830819665;A;A;A;5;1;6;5;5;5;1;MyTaxi;2;3;1;2;1;2;3;5;4;1;4;3;1;1;3;2;5;4;4;4;4;4;5;4;4;4;2;4;3;4;3;4;4;4;4;4;2;4;4;4;4;4;2;3;4;2;5;2;3;4;2;2;5;4;3;2;4;4;4;4;3;4;4;3;3;2;4;2;4;1;4;4;4;4;4;3;4;4;3;3;3;3;3;3;3;3;3;3;2;1;1;1;1;1;1;1;4;3;4;5;5;5;4;5;7;1;6;5;1;3;1;5;3;1;5;B;B;A;A;A;A;A;B;B;C;C;7;B;B;C;A;B;B;B;B;A;5;C
4830816660;A;A;B;3;1;3;4;1;1;4;GoogleMaps;4;5;5;3;5;5;3;3;3;6;6;6;5;5;5;6;5;5;6;4;6;6;5;5;4;5;5;4;4;4;4;6;5;4;5;6;6;5;6;4;4;5;5;3;4;5;4;5;4;5;4;5;4;5;4;4;5;5;4;4;4;5;6;6;5;5;4;4;4;4;5;3;3;3;3;5;2;5;4;4;4;4;3;2;4;4;2;1;2;2;3;2;4;4;3;5;5;4;4;5;4;1;1;5;2;7;1;2;1;2;2;2;1;1;1;G;A;D;D;B;F;D;D;A;A;A;1;A;A;D;B;B;B;A;A;A;1;C
4830807986;A;A;A;7;1;2;5;2;1;6;GoogleMaps;7;6;7;6;2;7;3;5;7;7;1;1;7;7;7;7;6;7;5;7;7;7;6;7;7;7;7;2;1;2;7;7;7;5;6;7;7;7;7;7;7;7;6;3;5;7;6;3;3;3;3;5;5;5;5;5;5;6;6;6;5;5;5;5;5;3;3;3;3;3;3;4;4;6;3;3;3;6;4;4;4;4;3;3;4;4;2;5;1;4;4;3;4;4;7;5;5;5;5;5;5;1;1;4;5;6;5;2;1;2;2;1;2;3;3;C;B;C;C;A;B;A;C;E;D;D;3;A;A;D;B;A;B;A;A;A;50;C
4830805967;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830804242;A;A;A;4;1;1;1;1;1;5;GoogleMaps;5;5;1;1;7;6;2;2;2;5;4;4;5;5;5;6;2;4;5;4;6;4;6;5;5;5;5;2;2;2;6;5;5;5;6;5;5;5;5;4;6;5;5;2;2;4;2;5;4;4;3;3;4;4;4;5;5;6;5;6;4;6;6;5;2;2;1;1;1;1;1;4;4;5;3;4;3;5;3;2;2;2;2;1;4;2;2;2;2;2;3;4;3;2;6;6;6;5;5;5;5;1;1;4;7;7;2;1;1;2;2;3;1;3;3;D;A;D;D;B;E;B;A;D;E;C;6;B;A;C;A;B;B;A;A;A;30;C
4830795407;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830795031;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830793055;A;A;A;4;1;4;6;4;1;4;GoogleMaps;5;5;6;5;5;5;5;5;5;6;6;7;6;6;6;6;6;5;6;6;6;6;6;6;6;6;6;2;2;2;6;6;6;6;5;6;5;4;4;5;5;5;4;2;1;5;5;5;5;5;5;5;6;6;5;6;6;6;6;6;6;6;6;6;5;5;5;5;5;4;5;6;6;6;6;6;6;6;4;5;4;4;3;4;4;4;2;2;2;2;2;4;4;2;4;6;6;5;5;5;5;5;5;5;3;5;4;7;1;2;2;4;2;3;3;E;B;D;D;B;D;B;D;B;A;C;1;A;A;D;A;A;B;A;A;A;5;C
4830778698;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830772460;A;A;A;1;1;1;1;1;1;1;Karten;1;4;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;3;3;3;3;3;4;4;4;5;5;5;4;1;1;1;2;1;1;1;1;1;1;1;1;1;1;E;B;B;D;A;A;A;A;A;G;H;0;A;G;E;A;B;B;A;B;B;1;C
