UserID;FIL1;FIL2;FIL3;USE.MA;USE.CS;USE.PT;USE.RP;USE.LO;USE.RS;USE.ALL;MS;USE.MS;QUAL.MS;USE1;USE2;USE3;USE4;USE5;USE6;USE7;UI1;UI2;UI3;SAT1;SAT2;SAT3;LOY1;LOY2;LOY3;PE1;PE2;PE3;PE4;PE5;EE1;EE2;EE3;EE4;SI1;SI2;SI3;SI4;FC1;FC2;FC3;FC4;HM1;HM2;HM3;HM4;PV1;PV2;PV3;HT1;HT2;HT3;HT4;HT5;IND1;IND2;IND3;IND4;IND5;MRE1;MRE2;MRE3;MRE4;FLE1;FLE2;FLE3;FLE4;REL1;REL2;TIM1;TIM2;COS1;COS2;DRI1;DRI2;DRI3;DRI4;DRI5;OCC1;OCC2;OCC3;SUP1;SUP2;SUP3;SUP4;OPT1;OPT2;OPT3;OPT4;INN1;INN2;INN3;INN4;DIS1;DIS2;DIS3;DIS4;INS1;INS2;INS3;INS4;INE1;INE2;INE3;EXP1;EXP2;EXP3;EXP4;EXP5;EXP6;MPT1;MPT2;MPT3;MPT4;MPT5;MPT6;MPW1;MPW2;MPW3;MPW4;MPW5;MPW6;SOC1;SOC2;SOC3;SOC4;SOC5;SOC6;MOS1;MOS2;MOS3;MOS5;MOS4;MOS6;MOS7;MOS8;MOS9;MOE1;MOE2;MOE3;MOE4;MOE5;MOE6;DTWmax;OPT_mean;INN_mean;DIS_mean;INS_mean;DTW;AWCD;TRI;MPT;TRI_group
4834364528;A;A;A;6;1;5;5;2;1;5;GoogleMaps;5;5;7;5;5;6;4;5;5;7;7;7;7;6;6;7;6;6;5;4;7;6;7;7;6;7;7;4;4;4;7;7;7;5;5;4;6;5;5;5;5;5;7;5;5;6;5;6;6;6;6;7;6;6;5;6;6;6;6;6;6;6;6;5;4;4;5;4;3;2;5;1;1;1;2;4;2;6;4;4;4;4;4;3;4;4;2;2;2;5;4;3;3;2;5;6;6;5;5;5;5;5;5;5;7;5;2;1;1;1;3;3;3;4;3;D;B;D;D;B;F;A;A;B;B;G;7;A;A;A;A;B;A;A;A;A;5;4;27454;27426;3;42492;25;42493;E;3
4834362143;A;A;A;1;1;1;1;1;1;1;App des lokalen Verkehrsverbundes;2;5;1;1;1;1;1;1;1;2;5;2;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;6;6;6;6;3;3;3;5;4;4;4;4;4;4;4;3;1;1;3;3;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;4;4;1;4;4;4;4;4;4;5;4;7;4;4;1;1;5;5;5;5;4;2;4;4;2;2;2;2;1;1;1;1;4;5;5;5;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;E;B;A;F;A;A;B;G;G;G;H;0;E;G;E;B;B;B;A;A;B;0;5;42493;2;1;0;0;4375;D;4
4834360498;A;A;A;5;1;3;3;3;2;3;Karten;3;6;4;3;6;7;1;6;1;7;5;7;7;7;6;7;7;7;4;6;7;7;7;6;7;6;6;6;6;6;5;7;7;7;7;6;7;6;6;7;7;7;5;5;6;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;1;1;6;7;7;5;7;5;5;5;5;4;3;5;4;3;2;2;2;4;3;4;3;7;7;7;5;5;5;5;1;1;1;5;1;6;1;1;1;1;2;2;4;1;D;B;D;G;B;F;A;A;A;A;A;1;B;B;B;B;B;B;B;A;A;1;5;4;45689;42493;0.5;5;38125;D;4
4834349706;A;A;A;5;7;5;6;5;6;6;nextbike;7;6;7;7;6;6;6;5;7;7;6;6;7;6;7;6;5;6;7;7;6;5;6;7;6;6;7;7;6;6;7;6;6;7;7;7;6;6;7;6;7;7;6;6;7;7;6;6;7;6;7;6;6;7;7;6;6;7;7;6;7;7;6;7;6;6;7;6;6;7;7;7;6;6;6;7;7;6;4;5;5;5;5;4;5;4;4;5;5;4;4;4;3;5;6;7;7;3;4;2;4;3;2;6;7;4;4;6;6;3;3;2;2;1;3;D;A;B;D;A;C;B;C;C;C;C;6;C;B;D;A;A;A;A;A;A;10;27485;42494;42494;4;5;50;31875;A;1
4834331938;A;A;A;7;3;7;7;3;2;7;GoogleMaps;7;6;5;5;2;5;5;5;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;6;6;5;6;6;6;6;6;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;2;2;6;6;6;6;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;6;6;5;5;5;5;5;4;4;6;7;7;7;3;4;2;4;1;2;1;2;D;A;C;D;B;D;A;E;E;D;D;6;B;E;C;B;A;B;A;A;A;50;4;4;45748;4;25;250;29375;A;1
4834330839;A;A;A;2;1;2;5;2;1;5;Offi;5;7;6;5;4;7;3;5;4;7;7;7;7;7;7;7;4;7;5;6;7;7;7;4;5;5;6;4;1;4;1;7;5;1;4;4;5;4;4;1;1;1;7;4;4;6;5;4;4;4;3;5;2;4;2;2;4;5;5;5;5;5;5;5;1;1;5;4;5;2;3;2;2;4;4;4;1;5;4;4;4;4;2;2;2;2;3;3;4;5;3;4;3;4;5;5;5;5;5;5;5;1;1;1;2;1;4;2;1;1;2;1;2;3;1;D;B;A;G;B;C;B;C;B;B;C;5;A;A;B;B;B;B;B;B;A;5;4;2;27454;42493;42492;25;26875;D;2
4834323982;A;A;A;3;1;2;3;2;1;5;GoogleMaps;4;6;5;3;5;5;3;5;5;5;4;5;6;5;6;5;5;5;5;4;5;5;6;6;5;6;5;4;4;5;5;5;5;5;5;5;5;4;4;4;5;5;5;3;3;5;4;4;1;2;4;2;4;4;4;4;4;5;5;5;4;4;4;4;4;4;3;3;3;3;3;4;5;6;1;1;1;1;4;3;4;4;3;4;4;4;2;4;2;4;3;3;4;4;6;6;6;5;5;5;5;1;1;4;1;7;3;2;1;2;1;4;2;5;1;C;B;C;E;A;D;E;F;D;B;D;1;C;B;D;B;B;B;A;A;A;30;27454;27454;3;42493;15;150;45717;E;1
4834322638;A;A;A;3;1;3;1;1;1;3;GoogleMaps;3;3;1;2;6;7;5;2;1;6;4;4;4;3;4;5;4;4;1;1;4;4;5;7;7;7;7;1;1;1;2;6;7;6;4;1;1;1;1;5;4;5;1;1;1;1;1;4;4;4;4;4;4;4;3;3;4;3;4;3;4;4;3;3;3;4;4;2;3;3;3;7;5;7;1;1;1;1;1;2;1;2;3;1;4;4;1;2;3;4;3;5;5;1;5;6;5;5;5;5;5;1;1;1;7;1;1;2;1;1;1;1;1;3;3;B;B;D;D;A;B;A;A;C;C;C;7;A;A;A;A;B;B;B;B;A;10;42491;3;42492;42493;5;50;2625;D;2
4834312529;A;A;B;1;1;1;1;1;1;1;Offi;1;5;2;2;2;5;1;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;3;3;5;5;5;5;5;5;5;5;5;5;5;4;3;3;4;4;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;4;4;5;5;3;5;4;4;4;4;3;2;4;3;2;2;3;3;4;3;4;3;5;5;5;5;5;5;5;1;1;7;4;1;4;1;1;1;3;3;3;4;3;D;A;B;E;B;C;A;A;B;B;B;1;B;B;B;B;A;B;A;B;A;5;4;3;42492;42493;42492;25;45717;C;1
4834311973;A;A;A;2;1;1;1;1;1;1;GoogleMaps;2;5;2;3;7;5;1;1;3;5;4;4;5;5;5;4;4;4;5;1;6;6;6;7;5;5;5;4;4;4;5;7;7;5;7;4;5;3;4;6;6;4;7;1;1;4;3;2;1;3;4;3;4;7;4;7;5;7;6;6;5;5;6;2;1;1;1;1;1;1;1;2;3;3;4;4;1;4;3;3;5;4;3;3;4;3;3;3;3;3;4;2;2;2;5;5;5;5;5;5;5;1;1;1;6;1;4;1;1;1;1;1;2;4;4;B;B;C;D;B;D;A;A;C;C;C;6;A;A;B;A;B;B;A;A;B;10;27454;45717;3;42492;5;50;3375;D;3
4834306024;A;A;A;4;1;4;2;5;4;3;GoogleMaps;4;6;4;5;5;4;4;5;4;5;6;4;4;5;5;5;5;5;5;5;5;4;5;6;5;4;4;4;6;5;5;5;6;5;5;5;3;5;6;5;5;5;6;5;5;6;7;6;5;5;6;5;4;6;6;5;6;5;6;6;6;6;3;5;5;6;5;4;4;6;5;5;4;6;6;4;5;5;4;4;3;4;4;4;3;5;4;4;3;4;4;4;4;4;6;3;5;3;3;3;2;4;2;6;3;3;5;4;1;3;2;2;2;4;2;B;A;B;D;A;C;A;A;C;B;D;0;F;F;F;B;B;B;A;A;A;10;27454;4;27454;4;5;50;3;C;1
4834300805;A;A;A;5;1;2;5;1;1;6;DriveNow;5;5;6;4;5;6;2;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;4;4;4;5;6;6;6;6;6;6;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;3;4;4;6;6;4;6;4;4;4;4;4;4;4;4;2;2;2;2;2;2;2;2;4;6;6;5;5;5;5;1;1;2;3;6;2;2;4;1;2;1;1;4;4;E;A;D;D;B;F;B;A;D;B;D;3;A;A;A;B;B;B;A;A;A;30;4;4;2;2;15;150;4;E;4
4834299906;A;A;A;1;1;1;1;1;1;1;App des lokalen Verkehrsverbundes;1;3;1;1;7;1;1;1;1;1;1;1;1;1;1;4;4;4;1;4;4;1;4;5;5;5;5;1;1;1;4;5;5;5;5;4;5;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;4;4;4;4;1;1;1;1;4;5;5;1;1;1;1;1;1;1;1;7;7;7;1;1;1;1;1;1;1;1;1;1;4;1;3;3;3;3;4;4;4;4;7;7;7;1;5;5;5;1;1;1;1;7;1;1;1;1;3;1;1;3;3;C;B;B;D;B;C;A;A;E;C;D;1;A;A;B;B;B;B;A;A;A;50;1;27395;3;4;25;250;19375;E;2
4834288437;A;A;A;4;1;1;1;1;1;3;GoogleMaps;4;6;4;3;3;4;4;4;4;4;4;4;5;5;5;6;6;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;4;5;3;4;5;5;5;6;5;5;6;5;4;4;4;4;4;6;6;6;6;5;5;5;5;5;4;5;5;1;1;3;3;3;3;3;3;3;3;5;5;5;5;3;3;3;3;3;2;4;3;3;4;2;3;4;4;4;4;5;6;5;5;5;5;5;1;1;2;4;5;5;2;1;1;1;1;2;4;4;B;B;D;E;A;A;A;A;A;A;A;1;A;A;C;B;B;B;A;A;A;1;3;3;3;4;0.5;5;27426;B;2
4834260141;A;A;B;5;1;2;4;1;1;4;GoogleMaps;4;5;2;2;5;5;5;5;5;5;5;5;6;6;6;6;6;6;5;5;6;5;6;6;6;6;6;4;4;4;5;5;5;5;5;4;5;4;4;4;4;4;5;4;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;4;4;5;4;5;4;4;4;4;3;3;4;4;3;3;3;3;3;2;4;2;5;5;5;5;5;5;5;2;2;4;6;1;4;4;1;1;2;1;2;3;1;C;B;A;G;B;C;A;A;B;C;H;6;A;A;C;B;B;B;B;B;A;5;4;42493;3;27426;42492;25;34375;A;3
4834249920;A;A;A;6;1;7;7;1;2;6;Offi;6;2;6;5;2;6;2;4;6;7;6;5;6;6;6;6;6;5;7;5;7;7;7;6;6;6;6;7;7;5;7;6;6;5;6;3;5;4;4;3;4;5;5;4;4;6;5;5;7;4;6;7;4;6;4;5;4;5;5;5;5;4;4;4;4;4;3;3;4;2;3;4;3;4;4;4;4;5;3;3;3;4;3;2;2;4;5;5;4;4;4;4;3;5;3;4;4;5;5;4;4;1;1;1;5;7;6;5;3;1;3;3;3;5;5;B;B;A;D;A;B;A;A;F;E;D;1;A;A;D;B;B;B;A;A;A;100;45717;27426;42494;4;50;500;2375;A;2
4834248277;A;A;B;5;1;6;5;3;2;4;GoogleMaps;6;5;4;4;5;5;5;4;5;5;4;5;5;5;5;5;5;5;4;4;5;5;5;6;4;5;5;4;4;4;6;6;6;5;5;4;4;3;3;5;5;5;5;4;4;4;5;5;5;4;4;5;5;5;4;4;5;6;5;6;6;5;5;5;4;4;4;4;4;4;4;4;4;5;2;3;3;4;5;5;5;5;4;3;4;4;2;3;1;2;4;3;2;3;5;5;5;5;5;5;5;5;1;4;5;2;2;2;1;1;2;1;1;2;1;C;B;D;D;B;A;A;A;A;A;A;1;A;A;F;B;B;B;A;B;A;1;5;27454;2;3;0.5;5;39375;C;4
4834240491;A;A;B;5;1;3;1;2;1;1;GoogleMaps;5;5;5;4;4;6;3;5;6;7;4;6;6;6;7;7;6;5;4;5;5;6;3;4;4;5;3;5;3;5;4;4;5;5;3;5;3;4;4;5;4;5;5;3;3;5;4;4;3;5;5;4;5;4;3;5;4;5;4;5;4;4;5;3;5;5;4;5;4;3;4;5;5;3;5;5;4;3;4;3;3;3;2;4;3;3;4;2;3;3;2;2;3;3;5;4;3;5;5;5;5;5;1;4;4;7;3;3;1;2;2;5;4;4;3;C;A;C;D;B;C;A;A;C;B;D;3;A;A;D;B;B;B;A;A;A;10;45717;3;3;42492;5;50;31875;E;1
4834222280;A;A;A;5;1;4;1;1;1;6;GoogleMaps;5;5;6;6;6;6;5;5;4;6;6;5;5;6;6;7;6;6;6;6;6;6;7;6;6;5;5;6;5;6;6;6;5;6;6;6;6;6;6;6;5;6;6;5;5;6;6;6;6;5;5;7;7;6;6;6;7;7;6;6;6;5;6;7;4;5;5;5;5;5;6;6;6;5;5;4;6;6;4;4;4;3;4;4;4;3;4;5;4;4;3;4;4;4;6;5;4;5;5;3;5;1;1;2;6;1;2;1;1;2;1;1;3;4;3;B;B;D;D;A;A;A;A;C;B;C;6;A;A;B;A;B;B;A;B;B;10;27454;27454;45748;27454;5;50;2875;D;1
4834208097;A;A;A;7;6;7;7;5;4;7;App des lokalen Verkehrsverbundes;6;6;7;6;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;6;5;6;7;7;7;7;7;7;7;7;6;7;7;7;7;7;7;7;7;7;7;6;7;7;7;6;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;3;6;4;4;4;4;5;5;5;4;3;3;4;3;5;3;1;1;1;5;3;3;4;7;7;7;5;5;5;5;5;5;5;7;7;5;7;1;1;3;1;2;3;3;B;B;D;D;B;C;A;A;A;C;C;7;B;B;A;A;A;A;A;A;A;1;45748;27454;42491;27454;0.5;5;36875;A;4
4834181736;A;A;A;4;1;2;1;1;1;4;GoogleMaps;4;6;4;5;4;5;1;1;3;6;6;5;6;6;6;6;6;6;4;4;6;6;5;6;5;5;6;4;4;4;5;6;6;4;4;5;6;3;4;3;5;4;5;3;4;5;5;4;5;3;5;6;6;6;5;5;6;6;5;6;6;6;6;6;5;4;4;4;4;3;5;5;3;4;3;5;2;5;4;4;3;4;4;2;4;3;2;3;2;2;2;3;3;1;6;6;6;5;5;5;5;1;1;7;3;3;5;2;1;2;2;1;3;4;5;B;B;D;D;B;D;A;A;B;A;B;1;A;A;A;B;B;B;A;A;A;5;27454;45717;45689;45689;42492;25;3625;C;4
4834177348;A;A;A;5;1;1;4;3;1;3;GoogleMaps;5;6;6;3;6;6;1;2;5;7;4;6;6;6;6;6;6;6;5;5;7;6;7;6;6;6;6;2;1;2;6;6;6;4;4;5;6;4;5;6;6;4;6;4;6;5;6;5;6;5;6;7;6;6;6;7;6;6;6;6;6;6;6;6;6;5;4;4;4;4;4;2;4;6;2;4;2;5;4;3;3;3;3;2;4;2;2;3;2;3;3;3;3;4;5;6;5;5;5;5;5;1;1;2;2;6;4;1;1;1;2;1;2;3;2;C;B;B;G;B;B;A;A;G;G;H;0;A;G;E;B;B;B;A;A;B;0;45717;27426;42492;45717;0;0;30625;B;1
4834173895;A;A;A;7;1;5;5;5;1;6;Moovit;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;5;5;5;5;5;5;5;5;4;4;5;4;2;4;3;4;3;3;3;3;5;5;5;5;5;5;5;5;1;4;7;6;1;1;1;1;2;1;1;4;4;E;A;D;D;B;D;A;A;C;B;C;5;A;A;C;A;B;B;A;A;A;10;5;45748;45717;3;5;50;27454;E;4
4834168523;A;A;A;4;1;7;5;2;4;5;DB Navigator;7;2;5;2;7;6;3;5;4;6;5;5;5;4;4;6;5;4;5;5;4;5;4;6;5;5;6;5;4;4;5;7;7;3;1;1;4;1;1;1;2;2;5;4;6;5;5;5;4;3;5;5;4;4;4;2;5;5;3;4;1;5;2;4;1;1;5;5;2;2;2;5;5;4;2;5;2;2;4;4;4;5;5;4;5;4;2;1;2;3;4;4;3;1;5;5;6;5;5;5;5;1;1;4;7;7;3;7;1;2;2;2;3;3;3;C;B;C;D;B;C;C;A;D;D;G;7;A;B;A;A;B;B;A;A;A;30;45748;42494;2;3;15;150;39375;A;4
4834158879;A;A;A;3;3;5;5;5;4;4;Car2Go;4;5;1;1;3;3;4;1;2;4;1;5;4;3;5;5;2;5;5;3;4;2;2;3;2;5;4;5;2;4;4;3;4;5;4;6;5;4;6;5;5;3;3;5;5;3;6;5;3;5;3;5;2;4;4;5;3;6;5;4;6;3;5;7;4;1;5;5;4;3;6;6;4;4;6;3;4;6;4;5;2;2;1;2;2;3;5;2;2;4;4;2;4;2;3;4;6;3;4;2;4;2;4;4;4;4;4;3;4;2;2;3;3;2;3;B;B;B;D;A;C;A;B;B;A;D;2;B;D;B;A;B;B;A;A;B;5;45717;2;45717;3;42492;25;27426;A;2
4834132592;A;A;A;5;4;5;4;4;5;6;MyTaxi;6;5;3;4;4;4;5;4;3;4;3;5;3;5;5;4;3;5;5;4;3;4;5;5;3;4;6;4;5;3;5;4;3;5;5;4;5;5;4;4;5;5;5;5;4;5;3;5;4;4;5;3;4;4;5;5;5;4;4;3;3;4;5;4;5;5;5;4;4;5;3;4;4;5;3;4;4;4;4;3;2;4;2;3;3;4;3;4;4;2;3;4;2;4;5;5;3;4;4;3;4;3;5;6;6;5;4;4;6;2;1;2;3;3;2;C;A;D;D;B;D;B;A;C;C;D;5;C;D;C;A;A;A;A;A;A;10;45717;3;45717;45717;5;50;29375;A;1
4834131157;A;A;A;3;3;6;6;1;2;1;App des lokalen Verkehrsverbundes;5;6;6;5;5;7;3;5;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;6;6;4;4;4;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;6;7;6;6;7;7;7;7;7;6;7;7;6;6;6;6;6;6;6;6;6;6;6;3;3;5;5;6;3;6;5;5;5;5;4;3;4;4;1;3;2;3;2;1;2;3;6;6;6;5;5;5;5;3;3;7;6;3;2;1;1;1;3;3;2;1;1;C;A;B;D;A;B;A;A;A;A;A;1;A;A;D;A;B;A;A;A;A;1;5;27454;45689;2;0.5;5;4125;C;4
4834114026;A;A;A;6;1;3;5;1;1;5;GoogleMaps;6;7;5;3;5;6;6;5;6;6;5;6;6;6;6;6;6;6;6;6;6;6;5;6;6;6;6;5;1;5;6;6;6;3;6;6;6;5;6;6;6;6;6;5;5;6;6;6;5;6;5;6;6;6;5;6;6;6;6;6;6;6;6;6;5;5;4;4;4;4;4;3;3;2;4;4;4;6;4;4;4;4;4;3;4;4;2;2;2;2;3;2;4;2;4;6;6;5;5;5;5;1;1;6;2;7;5;2;1;2;2;3;2;5;4;D;B;D;E;B;F;B;A;D;B;D;1;A;E;C;B;B;B;A;A;A;30;4;27454;2;27426;15;150;27454;B;4
4834063561;A;A;A;6;2;6;6;2;1;6;App des lokalen Verkehrsverbundes;6;5;5;5;3;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;5;5;5;6;6;6;6;6;6;6;6;5;6;5;5;5;6;5;5;4;5;5;5;5;5;5;5;5;5;6;5;5;5;5;4;5;4;5;4;4;5;5;5;5;5;5;6;2;3;2;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;4;4;3;4;5;5;5;5;5;5;5;4;1;6;7;1;4;4;1;4;1;2;3;5;4;B;B;B;D;B;B;C;C;C;A;C;2;B;B;B;A;B;B;A;B;A;10;4;42493;3;27454;5;50;31875;A;1
4834009971;A;A;A;6;4;5;5;3;3;7;GoogleMaps;6;7;7;7;3;6;6;6;6;7;7;7;7;7;7;7;7;7;6;6;7;7;7;7;7;7;7;5;5;5;6;5;5;6;5;5;7;4;5;6;7;6;7;4;4;5;6;6;4;6;5;5;5;6;5;6;5;6;5;6;6;5;6;4;5;4;4;4;3;5;4;2;2;2;4;4;4;5;4;4;4;4;2;3;3;4;2;2;2;2;3;4;2;3;5;5;4;5;5;5;5;5;5;5;6;5;5;1;1;2;3;1;2;3;3;C;B;D;D;B;D;A;A;B;B;B;5;A;A;D;B;B;A;A;A;A;5;4;3;2;3;42492;25;42493;A;3
4833960758;A;A;A;7;6;7;6;7;5;6;App des lokalen Verkehrsverbundes;7;5;6;5;5;5;3;3;5;7;6;7;7;5;7;6;6;6;6;6;6;6;6;5;6;6;6;6;5;6;6;7;7;6;6;4;5;3;4;6;6;6;6;4;4;6;5;5;6;5;6;6;6;6;6;6;6;6;5;6;6;6;6;6;6;5;4;4;4;4;4;3;3;5;4;4;4;5;4;4;4;4;3;3;4;4;2;3;2;2;3;2;3;3;6;6;5;5;5;5;5;5;5;7;6;3;4;2;1;2;2;1;2;3;2;D;B;D;D;B;C;A;A;B;B;C;6;A;B;B;A;B;A;A;A;A;5;4;42493;45689;27426;42492;25;3625;A;4
4833949092;A;A;A;3;1;4;3;1;1;4;GoogleMaps;4;6;5;4;6;5;1;5;2;7;6;7;7;7;7;7;7;6;7;3;7;7;7;6;5;6;6;4;3;5;7;7;6;6;6;5;6;3;5;5;5;5;6;3;4;6;5;6;6;5;6;6;6;6;5;5;6;6;6;6;6;6;7;6;3;4;3;2;3;2;3;6;5;6;1;4;1;4;3;4;4;5;4;4;4;5;5;4;4;5;4;5;4;2;5;6;6;5;5;5;5;3;3;7;4;7;1;1;1;2;1;1;1;4;3;E;B;D;D;B;D;A;A;C;B;D;3;A;A;D;B;A;B;A;A;A;10;4;45748;42494;27454;5;50;3;E;1
4833945638;A;A;A;2;1;1;1;1;1;2;GoogleMaps;2;5;4;3;5;5;5;5;3;7;7;7;6;6;6;7;6;6;7;4;7;7;6;7;5;7;7;1;1;1;5;7;7;5;7;4;6;4;4;4;4;4;5;1;3;6;3;1;1;1;1;1;4;5;5;5;6;6;6;6;4;6;4;4;1;1;2;2;2;2;2;3;4;6;1;4;1;5;3;3;3;3;2;2;4;4;1;3;1;2;4;4;4;2;5;5;5;5;5;5;5;1;5;4;1;1;3;1;1;1;2;2;2;5;1;C;B;C;G;B;C;A;G;G;G;H;0;B;G;E;B;B;B;B;B;A;0;3;3;27395;42493;0;0;31875;D;1
4833940348;A;A;A;5;3;3;5;4;5;4;Offi;5;5;3;3;4;4;4;5;6;4;4;4;5;5;5;5;5;5;5;5;6;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;6;6;5;5;5;6;6;5;5;5;5;5;6;6;5;3;3;3;5;5;5;5;5;4;3;3;5;3;4;5;5;6;5;5;5;5;5;5;5;5;5;3;3;4;4;4;4;3;3;2;2;4;4;4;3;4;4;5;5;5;4;4;4;4;4;3;5;5;6;6;5;5;2;2;2;2;2;2;E;A;B;D;B;E;A;A;D;E;C;5;C;D;D;A;B;B;A;A;A;30;42493;42493;3;27454;15;150;30625;A;1
4833589694;A;A;A;7;1;7;6;3;2;7;GoogleMaps;7;5;7;2;5;7;5;1;7;7;7;7;7;7;7;7;4;7;6;5;7;6;7;7;6;6;6;5;5;5;7;7;7;3;5;4;6;4;4;7;7;4;7;1;1;6;6;7;7;4;7;6;7;7;7;7;7;7;7;7;5;6;5;6;4;4;4;1;1;1;4;1;1;1;1;2;1;7;4;4;4;4;4;4;5;5;2;2;1;2;4;2;1;2;6;7;7;5;5;5;5;5;1;7;6;7;6;2;1;1;5;5;5;5;5;C;B;D;D;B;C;A;A;C;B;D;6;A;A;D;A;B;B;A;A;A;10;4;42494;27395;45689;5;50;4125;A;4
4833567468;A;A;A;6;1;6;6;1;1;6;DB Navigator;6;5;5;2;5;6;2;5;3;6;3;6;5;5;3;6;6;4;4;7;6;4;6;6;7;4;4;6;7;3;6;5;6;3;5;3;7;6;7;5;3;5;3;6;6;5;3;4;6;7;6;3;6;7;6;3;3;5;6;2;4;5;5;3;3;6;5;4;2;2;3;6;4;6;6;3;3;5;1;3;2;3;2;3;5;2;5;4;2;4;1;3;5;2;5;3;5;5;5;3;4;3;1;7;5;1;4;5;1;4;3;1;2;2;2;D;B;D;E;A;C;A;F;C;F;C;4;C;D;B;B;A;B;A;B;A;10;45689;3;27454;27426;5;50;26875;A;2
4833566897;A;A;A;3;2;3;2;1;2;3;App des lokalen Verkehrsverbundes;6;5;6;5;5;7;2;7;6;7;7;7;7;5;6;7;7;7;6;6;7;7;7;6;6;6;7;7;6;7;6;6;6;4;6;4;6;4;5;6;5;6;5;3;3;6;6;6;6;6;6;6;5;5;5;5;5;5;4;5;5;6;5;5;2;4;5;6;5;5;6;6;1;1;4;4;4;5;4;4;4;4;3;3;3;4;4;4;4;4;3;3;4;3;5;6;5;5;5;5;5;4;1;3;7;1;3;2;2;2;3;4;4;4;4;C;B;A;G;B;B;B;B;B;B;C;7;A;A;E;A;B;B;B;B;A;5;4;45717;4;45717;42492;25;3;C;1
4833552612;A;A;A;5;1;4;4;1;1;6;GoogleMaps;5;4;4;2;6;5;1;2;5;6;3;3;7;5;6;6;5;5;3;3;6;5;5;3;2;3;4;4;2;3;5;5;4;3;5;5;5;5;5;5;5;6;3;2;1;5;2;4;5;2;3;6;4;5;3;5;5;6;5;3;5;5;6;5;3;2;4;4;2;1;4;3;2;4;4;4;1;6;4;2;3;2;3;1;3;4;1;2;3;4;4;3;2;3;5;6;4;2;2;5;2;1;1;5;2;5;1;1;1;1;2;2;1;4;1;E;A;C;G;A;B;A;A;C;C;D;4;A;B;B;B;B;B;A;A;A;10;27426;27426;42492;3;5;50;3;E;1
4833535935;A;A;A;5;1;3;1;1;1;4;GoogleMaps;5;5;7;3;7;7;1;3;7;7;7;7;7;6;7;7;7;7;7;7;7;7;7;7;6;6;7;4;4;4;7;7;7;4;5;5;7;4;6;6;7;6;7;6;1;7;7;6;7;6;6;6;6;6;6;5;5;4;5;3;5;5;5;6;4;4;7;6;6;4;6;3;3;6;1;3;1;3;4;4;4;4;2;2;4;4;1;3;1;3;4;4;4;3;6;6;6;5;5;5;5;1;1;1;7;1;1;1;1;1;2;1;1;3;3;C;B;A;D;B;B;A;A;B;C;C;7;A;B;A;A;B;B;B;B;B;5;4;3;2;27454;42492;25;33125;D;3
4833521206;A;A;A;5;3;5;1;1;1;5;Karten;6;6;6;6;3;5;4;4;6;6;6;6;6;6;6;6;5;5;6;6;6;6;6;6;6;6;6;4;4;4;6;6;6;6;5;6;6;5;5;5;5;5;6;5;4;6;5;6;6;6;6;6;6;6;6;6;7;6;6;6;6;6;6;6;6;4;5;5;4;6;5;2;2;3;4;4;4;4;4;4;3;4;5;3;5;3;3;2;3;3;3;4;4;2;4;6;6;5;5;5;5;5;5;3;7;6;6;1;1;1;3;3;2;4;3;B;A;D;D;B;C;A;A;D;C;C;7;B;A;B;A;B;A;A;A;A;30;27454;4;27426;45717;15;150;34375;B;3
