Location[0]	Station-No.[1]	GeoX[2]	GeoY[3]	North[4]	East[5]	VehicleCount[6]	OpenParkingSpots (used only for onewaycarsharing)[7]	
8917	8917	4623808.760133503	5794756.991886407	-	-	1	
11100	11100	4590681.677693935	5819920.419188737	-	-	1	
7659	7659	4595878.206943208	5820194.643762991	-	-	1	
8609	8609	4580173.238727527	5826435.549590056	-	-	1	
8119	8119	4592456.873176274	5819358.579100129	-	-	1	
6102	6102	4603930.489790858	5840270.427949506	-	-	1	
9373	9373	4588552.546859069	5819838.723599158	-	-	1	
4008	4008	4567191.300742061	5868180.786047046	-	-	1	
11519	11519	4599995.343169631	5825129.0652519055	-	-	1	
10977	10977	4579905.851706231	5821821.887440628	-	-	1	
9119	9119	4593528.115606601	5824763.767457013	-	-	1	
3609	3609	4595285.193058452	5845401.253588714	-	-	1	
8443	8443	4591119.722326313	5822183.624687603	-	-	1	
10022	10022	4598959.445015373	5822011.864617126	-	-	1	
465	465	4576425.898089858	5814367.448285222	-	-	1	
4585	4585	4640660.959884478	5877700.744365467	-	-	1	
2784	2784	4596057.660101305	5807580.402013042	-	-	1	
2793	2793	4601647.904271747	5820837.141784589	-	-	1	
6797	6797	4587773.668617453	5829105.651749475	-	-	1	
4851	4851	4588039.474855254	5821792.589519231	-	-	1	
4019	4019	4561730.006934903	5790687.0283909915	-	-	1	
10487	10487	4597909.587261486	5820925.659117417	-	-	1	
10438	10438	4606085.819354982	5823587.222130651	-	-	1	
2714	2714	4589816.459469973	5813555.210291522	-	-	1	
5561	5561	4582506.477632485	5816365.679780294	-	-	1	
11571	11571	4587542.272449343	5821409.139600279	-	-	1	
2991	2991	4617060.173838727	5818946.751128149	-	-	1	
8006	8006	4598317.074844262	5844863.498963402	-	-	1	
9943	9943	4603778.265493249	5792598.675753126	-	-	1	
9842	9842	4595448.434752696	5828077.815868045	-	-	1	
8115	8115	4595172.522008447	5820357.5010028025	-	-	1	
11946	11946	4582478.578470088	5810195.362246853	-	-	1	
9638	9638	4608244.19994402	5808535.655482042	-	-	1	
10024	10024	4608427.736953761	5813406.6784290625	-	-	1	
9645	9645	4600660.11362887	5822321.728981612	-	-	1	
12039	12039	4589476.5064417	5817453.0207833415	-	-	1	
8355	8355	4615007.4564232025	5808215.825494204	-	-	1	
22	22	4608287.668904178	5821074.189063676	-	-	1	
10780	10780	4597915.186055292	5818124.982790434	-	-	1	
10870	10870	4591757.647796958	5808876.075681755	-	-	1	
11156	11156	4603898.668017619	5815050.959010874	-	-	1	
10255	10255	4603988.176856685	5821147.843956568	-	-	1	
937	937	4593237.916282013	5819181.556981166	-	-	1	
3802	3802	4619011.192511298	5808208.911180462	-	-	1	
1592	1592	4589603.360350122	5819873.305618138	-	-	1	
11129	11129	4606403.952429302	5827449.883938834	-	-	1	
2608	2608	4597315.45109464	5815590.515403215	-	-	1	
3271	3271	4569199.51773545	5817796.9818672575	-	-	1	
3263	3263	4624411.4097712105	5828535.857553116	-	-	1	
7925	7925	4592565.168567423	5810539.154314235	-	-	1	
9906	9906	4583626.849919731	5822357.294668036	-	-	1	
4292	4292	4490638.253352475	5873576.005025241	-	-	1	
3168	3168	4621201.986211472	5824744.612438506	-	-	1	
8100	8100	4599916.41041007	5815912.706902325	-	-	1	
93	93	4607607.020322654	5817224.104081379	-	-	1	
10039	10039	4591330.2475870345	5812274.376865244	-	-	1	
8325	8325	4579892.638084238	5821322.334843899	-	-	1	
3458	3458	4590871.077896494	5840866.007888799	-	-	1	
8663	8663	4589436.2668822	5818398.040732927	-	-	1	
6669	6669	4592955.674976909	5829220.478855958	-	-	1	
1638	1638	4594345.397954668	5824801.311425339	-	-	1	
1566	1566	4553553.136900013	5837437.575222362	-	-	1	
8702	8702	4589401.357549106	5817307.949283162	-	-	1	
11881	11881	4609514.966098792	5823037.162175892	-	-	1	
3676	3676	4592660.901183208	5845508.048378149	-	-	1	
10740	10740	4609378.8283268735	5805881.52886157	-	-	1	
7080	7080	4599635.201988999	5822099.399266362	-	-	1	
6240	6240	4586540.749139765	5823236.945399695	-	-	1	
3941	3941	4634887.71637677	5783732.037626766	-	-	1	
10378	10378	4607918.58368324	5805800.23690387	-	-	1	
10437	10437	4600307.3531959215	5823582.212727288	-	-	1	
2079	2079	4601817.90775765	5827167.6412630025	-	-	1	
3130	3130	4616742.390608542	5823627.720562577	-	-	1	
10758	10758	4581162.303788501	5817853.265824565	-	-	1	
1795	1795	4566417.2488968875	5837829.201202437	-	-	1	
7060	7060	4597927.136224104	5822241.398098313	-	-	1	
3873	3873	4626941.650051343	5812171.065131344	-	-	1	
4428	4428	4570223.054356763	5810427.640836323	-	-	1	
3962	3962	4568884.732218942	5804173.97952494	-	-	1	
9348	9348	4596778.791386436	5825218.111111933	-	-	1	
1263	1263	4593819.560041631	5809476.898586286	-	-	1	
6793	6793	4576836.447856972	5821708.373447678	-	-	1	
5445	5445	4588971.476487739	5809630.118762413	-	-	1	
513	513	4570927.528554297	5830776.275444868	-	-	1	
2182	2182	4592249.665197432	5820416.90646603	-	-	1	
1192	1192	4590534.937397503	5821278.918347826	-	-	1	
4416	4416	4595547.042457673	5799697.943913401	-	-	1	
1548	1548	4596316.583336295	5832884.9306806885	-	-	1	
5134	5134	4596402.710575523	5811684.180642727	-	-	1	
1057	1057	4601641.055309597	5827163.519213397	-	-	1	
7214	7214	4590479.849666167	5831597.358844347	-	-	1	
4338	4338	4596731.472044105	5800156.119421169	-	-	1	
4308	4308	4682618.454458231	5742780.854066296	-	-	1	
8173	8173	4607804.291483923	5810976.095047441	-	-	1	
3729	3729	4580352.374341713	5840019.20823772	-	-	1	
3215	3215	4630118.503107564	5822458.535166728	-	-	1	
9265	9265	4600978.894466998	5816746.957754973	-	-	1	
706	706	4601428.037767394	5822099.8865420725	-	-	1	
1966	1966	4570703.291326301	5832185.987951868	-	-	1	
8393	8393	4599849.3892871775	5817427.285005568	-	-	1	
12057	12057	4603659.106305549	5820884.035064631	-	-	1	
6895	6895	4601501.712365973	5827673.909340254	-	-	1	
9179	9179	4587524.104728541	5830181.825986723	-	-	1	
4894	4894	4594093.183134242	5810175.130782605	-	-	1	
9955	9955	4588248.793996361	5818773.953591904	-	-	1	
725	725	4609360.58632364	5823795.850884019	-	-	1	
6830	6830	4593009.250006326	5827653.33393934	-	-	1	
3403	3403	4582378.791989999	5834273.728815418	-	-	1	
310	310	4597955.369444552	5821180.198484068	-	-	1	
8055	8055	4598635.8649166245	5830216.37890742	-	-	1	
6486	6486	4585110.005882904	5824793.708785723	-	-	1	
1651	1651	4528038.022785333	5822384.66509446	-	-	1	
7120	7120	4583155.070514506	5825541.292318811	-	-	1	
1398	1398	4515169.390214107	5826226.254257237	-	-	1	
1426	1426	4608412.452544092	5823878.601381633	-	-	1	
9916	9916	4578796.610757926	5828437.5394518105	-	-	1	
1341	1341	4603516.429541097	5818928.873580079	-	-	1	
9978	9978	4595187.756327512	5818684.273925222	-	-	1	
11776	11776	4596456.146189481	5827238.709232232	-	-	1	
1693	1693	4607779.615051305	5822712.197381315	-	-	1	
2956	2956	4606442.0404344285	5812103.432535561	-	-	1	
11751	11751	4598135.454323381	5821542.847544756	-	-	1	
1890	1890	4596321.917753912	5828140.723607883	-	-	1	
169	169	4589141.023373529	5820393.666696554	-	-	1	
5340	5340	4589992.922494498	5817281.175297103	-	-	1	
7601	7601	4597937.814362666	5824798.304176825	-	-	1	
621	621	4607327.522120088	5814311.049885524	-	-	1	
2996	2996	4658292.029066628	5828435.0125517035	-	-	1	
878	878	4592509.51846731	5822089.8987793485	-	-	1	
2340	2340	4626732.230333109	5835647.633037061	-	-	1	
4988	4988	4594616.755140629	5825176.690785913	-	-	1	
6283	6283	4593252.38454552	5826823.7366993185	-	-	1	
6365	6365	4609755.501039888	5815283.444984309	-	-	1	
1688	1688	4601948.970753502	5811415.033783543	-	-	1	
5939	5939	4583685.531991066	5821230.302154519	-	-	1	
7911	7911	4599541.531326786	5816046.059837425	-	-	1	
5514	5514	4596736.024588931	5816107.998697868	-	-	1	
11157	11157	4607349.141715257	5815948.053955375	-	-	1	
3264	3264	4628915.691158259	5827495.211130215	-	-	1	
1464	1464	4599668.3777498305	5816765.8008520845	-	-	1	
1523	1523	4590170.783396515	5827134.243710076	-	-	1	
8189	8189	4586369.333421216	5817829.054083003	-	-	1	
9723	9723	4583479.744196163	5824616.83635657	-	-	1	
7822	7822	4588993.433347576	5818480.962492366	-	-	1	
8427	8427	4595739.975978508	5814731.816639115	-	-	1	
5442	5442	4603125.2889847	5819897.725080527	-	-	1	
8308	8308	4599614.619113112	5817789.070052375	-	-	1	
586	586	4596582.685913378	5824036.556442467	-	-	1	
6238	6238	4612004.549969826	5846811.188036863	-	-	1	
5036	5036	4595585.647454595	5825970.380532743	-	-	1	
6150	6150	4587540.742995611	5819004.564873743	-	-	1	
6361	6361	4598980.2428178	5810609.987360088	-	-	1	
9103	9103	4597184.07735592	5818382.824169846	-	-	1	
4653	4653	4588478.805034876	5830962.276819573	-	-	1	
10208	10208	4584867.461940999	5810681.824998112	-	-	1	
4018	4018	4565662.71864977	5791205.943681601	-	-	1	
9417	9417	4585322.527294563	5819628.384106382	-	-	1	
9026	9026	4608799.557852314	5809751.967045878	-	-	1	
6326	6326	4613021.412950861	5807891.435659638	-	-	1	
6133	6133	4594573.8793013	5826107.718742017	-	-	1	
3798	3798	4618917.792100471	5812394.026925419	-	-	1	
7257	7257	4580388.888301096	5821990.031866941	-	-	1	
8275	8275	4614952.637489582	5806477.189176952	-	-	1	
9344	9344	4607991.684252949	5817287.6381642865	-	-	1	
6476	6476	4622920.914601545	5880133.55049172	-	-	1	
10125	10125	4608212.662456512	5813720.258595839	-	-	1	
3338	3338	4589030.207822227	5833979.422034578	-	-	1	
9903	9903	4608014.161781533	5813428.001947041	-	-	1	
11312	11312	4607437.832759609	5813758.7033669185	-	-	1	
1907	1907	4600506.604543102	5824178.144470433	-	-	1	
818	818	4581934.878399177	5826330.646106801	-	-	1	
6469	6469	4590448.696854865	5809013.260885517	-	-	1	
12062	12062	4608490.586034542	5808963.51851187	-	-	1	
11564	11564	4570011.754809229	5829837.798004748	-	-	1	
7971	7971	4604915.082822	5813615.25587938	-	-	1	
5356	5356	4599507.6700533675	5821670.282987096	-	-	1	
6654	6654	4601072.399455206	5824414.730224148	-	-	1	
8016	8016	4587147.413987131	5819372.098937345	-	-	1	
7069	7069	4610697.694045161	5822548.611130922	-	-	1	
10425	10425	4599021.628449267	5821386.779147455	-	-	1	
85	85	4589678.269939523	5820380.170865724	-	-	1	
9482	9482	4604861.0486250715	5826290.554613743	-	-	1	
11635	11635	4614930.101785721	5807103.393703195	-	-	1	
10954	10954	4590265.988692213	5818025.890642936	-	-	1	
9660	9660	4590046.241749686	5831376.409439351	-	-	1	
3569	3569	4594205.88444892	5841134.931251268	-	-	1	
10092	10092	4590079.94651626	5809890.357584014	-	-	1	
5940	5940	4591740.699806565	5820239.573591322	-	-	1	
9077	9077	4597733.318048815	5819490.251576005	-	-	1	
1756	1756	4610705.755473384	5810628.546650785	-	-	1	
1026	1026	4589980.544074082	5831143.18495051	-	-	1	
2654	2654	4656547.707467304	5810741.020828961	-	-	1	
7506	7506	4596822.528897224	5819736.163834365	-	-	1	
10330	10330	4585434.041181531	5814298.993220361	-	-	1	
6515	6515	4588040.415798326	5810852.374280865	-	-	1	
7771	7771	4595316.281182068	5819652.729438768	-	-	1	
5633	5633	4578778.493248203	5828804.683704702	-	-	1	
7231	7231	4590146.897256459	5818765.693694919	-	-	1	
11680	11680	4567371.899200387	5830969.729745754	-	-	1	
839	839	4611849.395591716	5813227.6108136	-	-	1	
5112	5112	4600827.251213281	5817039.471540191	-	-	1	
9757	9757	4591809.060672747	5817735.013582323	-	-	1	
12177	12177	4593710.976893201	5826097.964150561	-	-	1	
3063	3063	4612827.180294696	5825605.1100855	-	-	1	
3595	3595	4593592.375572035	5837264.781040286	-	-	1	
9754	9754	4609871.126287168	5809259.31109229	-	-	1	
10783	10783	4607070.19912467	5824735.423033213	-	-	1	
6138	6138	4607309.476732278	5813400.020493616	-	-	1	
811	811	4591679.180023969	5825476.82542966	-	-	1	
11879	11879	4568886.2123409035	5824411.38111048	-	-	1	
3098	3098	4615497.522444144	5821513.366545354	-	-	1	
5856	5856	4536532.472682981	5811206.9101403905	-	-	1	
10988	10988	4586366.458528984	5820861.70752135	-	-	1	
1911	1911	4589859.628602202	5823778.729775072	-	-	1	
7967	7967	4589506.0957361	5831896.1742179375	-	-	1	
2541	2541	4606114.339970818	5827128.435127407	-	-	1	
7220	7220	4599790.660215534	5818311.001648296	-	-	1	
6702	6702	4597672.994234901	5825279.573689045	-	-	1	
2875	2875	4589817.208104232	5817169.538323782	-	-	1	
8167	8167	4602338.03802418	5820115.040415359	-	-	1	
7487	7487	4588551.020345839	5810656.058605875	-	-	1	
6595	6595	4589309.686800383	5814647.088103727	-	-	1	
7270	7270	4598926.6933634635	5820040.515492691	-	-	1	
423	423	4602165.194215977	5834272.678431437	-	-	1	
11368	11368	4605209.721596163	5811745.195717736	-	-	1	
602	602	4607469.045117463	5826848.317014328	-	-	1	
2879	2879	4587195.999662125	5833013.963350471	-	-	1	
7111	7111	4605539.955874825	5825211.783301928	-	-	1	
4501	4501	4583878.471060239	5796671.724957312	-	-	1	
5071	5071	4593914.800032585	5814057.026495492	-	-	1	
2386	2386	4607713.739971367	5811779.148318036	-	-	1	
11867	11867	4607948.107528397	5824510.301948727	-	-	1	
535	535	4577173.63882837	5826525.307640144	-	-	1	
2409	2409	4601082.425570729	5819169.43931511	-	-	1	
10766	10766	4604395.686711245	5820391.133140764	-	-	1	
4720	4720	4587971.399864213	5836415.990881013	-	-	1	
3055	3055	4611568.558142285	5818929.902453839	-	-	1	
12080	12080	4603494.005028161	5821256.106775049	-	-	1	
11538	11538	4594017.056080593	5816450.811753685	-	-	1	
53	53	4573397.345098483	5829321.773169983	-	-	1	
667	667	4571456.620213113	5826102.6883194	-	-	1	
11082	11082	4607309.315282506	5814710.50151067	-	-	1	
8950	8950	4592658.16165008	5824287.8402142	-	-	1	
2063	2063	4613774.321004734	5805892.273721778	-	-	1	
2671	2671	4596302.135489938	5825186.446372831	-	-	1	
7216	7216	4603429.585980621	5826131.16754041	-	-	1	
1673	1673	4522146.811807419	5828699.59959605	-	-	1	
10295	10295	4592123.862502795	5810432.989480459	-	-	1	
3490	3490	4589153.504493198	5839691.724184198	-	-	1	
2466	2466	4593904.812913887	5819874.779099521	-	-	1	
4860	4860	4600815.437621489	5814999.670373717	-	-	1	
7010	7010	4604789.619900297	5834504.245024923	-	-	1	
7166	7166	4587079.904860031	5822969.560633964	-	-	1	
5174	5174	4594183.618373023	5824249.936656115	-	-	1	
9683	9683	4582708.721649196	5816117.879708991	-	-	1	
213	213	4586211.964956774	5820649.681429257	-	-	1	
557	557	4576716.62695846	5827423.618445891	-	-	1	
9768	9768	4596698.145690103	5818994.230344039	-	-	1	
10551	10551	4608110.240003925	5803334.3404811835	-	-	1	
11940	11940	4581794.901381256	5825078.84919675	-	-	1	
11266	11266	4602122.059769852	5819372.472100395	-	-	1	
4688	4688	4615143.368738895	5810618.2917320095	-	-	1	
2914	2914	4589221.465464704	5814519.860899336	-	-	1	
493	493	4577430.66979717	5813262.006339351	-	-	1	
2002	2002	4596341.145435318	5826229.302484004	-	-	1	
5676	5676	4595230.384080643	5823371.495105596	-	-	1	
2517	2517	4585530.113214039	5827662.831488442	-	-	1	
10915	10915	4598769.046411387	5821741.966079658	-	-	1	
9505	9505	4591733.420476695	5821154.845985276	-	-	1	
11049	11049	4601496.024241053	5816621.749548321	-	-	1	
4850	4850	4588878.471541332	5817428.862887392	-	-	1	
1114	1114	4602372.913430518	5824377.883536343	-	-	1	
7582	7582	4598453.043494019	5817442.418818142	-	-	1	
10126	10126	4577085.559309549	5812816.319676315	-	-	1	
753	753	4573438.899357297	5824696.593176723	-	-	1	
1470	1470	4589041.53382517	5821156.141707405	-	-	1	
8614	8614	4596240.236828561	5817648.25671402	-	-	1	
8823	8823	4583912.094599497	5827586.994168849	-	-	1	
2513	2513	4590532.003382414	5819834.283769695	-	-	1	
1944	1944	4600064.884636948	5812541.688386322	-	-	1	
4222	4222	4587358.141850748	5807268.691294038	-	-	1	
2297	2297	4590649.358455287	5830529.550112768	-	-	1	
8404	8404	4598784.167297186	5822819.090175105	-	-	1	
8254	8254	4588132.045928706	5812414.912937811	-	-	1	
7088	7088	4587771.887666448	5820695.308579678	-	-	1	
10636	10636	4603371.319875295	5827262.633844559	-	-	1	
11020	11020	4585260.525000187	5824154.889524589	-	-	1	
6143	6143	4586086.4679271495	5821534.411729005	-	-	1	
10160	10160	4604071.300114909	5815597.89223369	-	-	1	
8350	8350	4586579.884610218	5810957.418267217	-	-	1	
3159	3159	4655794.966998523	5847240.200020515	-	-	1	
7085	7085	4601846.936682063	5822436.613438665	-	-	1	
8982	8982	4584132.092517468	5824832.937851369	-	-	1	
11170	11170	4597547.082234498	5823983.982680184	-	-	1	
12047	12047	4595601.204543087	5831961.201156077	-	-	1	
134	134	4592909.789932666	5824519.466155689	-	-	1	
5694	5694	4606136.282310719	5838835.51676077	-	-	1	
709	709	4570898.6283960445	5825582.809105544	-	-	1	
7515	7515	4605456.471659615	5811461.107620283	-	-	1	
11610	11610	4595745.122235622	5815722.314477663	-	-	1	
4643	4643	4589596.448292466	5824411.39587495	-	-	1	
1374	1374	4586113.509206052	5812790.768446722	-	-	1	
9308	9308	4598442.345353027	5820588.493956728	-	-	1	
3033	3033	4613094.427776499	5822026.119648135	-	-	1	
9074	9074	4604226.013450165	5814395.797874134	-	-	1	
3763	3763	4591760.290989966	5871173.014834167	-	-	1	
12038	12038	4602647.584754786	5825809.673799678	-	-	1	
3909	3909	4615738.384514763	5819435.657440202	-	-	1	
6027	6027	4601316.2749156775	5818965.508038422	-	-	1	
8660	8660	4611810.220716018	5805407.992403735	-	-	1	
5732	5732	4615034.152489441	5809763.585896774	-	-	1	
10669	10669	4598971.342844035	5821801.504198568	-	-	1	
7054	7054	4589644.224305933	5815011.704745928	-	-	1	
6260	6260	4603354.859016226	5812196.3755773725	-	-	1	
1143	1143	4573162.559349128	5827976.870733152	-	-	1	
5773	5773	4595495.153477334	5807111.537035774	-	-	1	
3178	3178	4621866.141566568	5823861.799299698	-	-	1	
11235	11235	4596080.994163409	5810348.72684077	-	-	1	
1510	1510	4589852.969874808	5827610.4321674155	-	-	1	
11785	11785	4597681.08040168	5816807.392750643	-	-	1	
8996	8996	4604715.147168084	5815273.683107387	-	-	1	
4460	4460	4574586.94081485	5765813.228206649	-	-	1	
3538	3538	4580234.445899492	5844716.502249606	-	-	1	
3090	3090	4643494.744248853	5818394.436846595	-	-	1	
5985	5985	4607193.474822074	5825202.837015929	-	-	1	
1845	1845	4593262.03049594	5818629.792847903	-	-	1	
558	558	4599777.3354857005	5821335.608064783	-	-	1	
8483	8483	4587282.850368613	5830582.807241722	-	-	1	
12129	12129	4587708.451586884	5816958.502055606	-	-	1	
4638	4638	4608463.057990416	5826400.205333382	-	-	1	
6043	6043	4584530.819514139	5828627.977183559	-	-	1	
6631	6631	4607953.254359964	5813497.479302815	-	-	1	
6470	6470	4594085.830728098	5820663.784255584	-	-	1	
438	438	4599372.309448961	5826405.477590911	-	-	1	
4560	4560	4604277.004516959	5785716.120034954	-	-	1	
10235	10235	4602107.812662618	5820547.475906234	-	-	1	
5710	5710	4602721.939998102	5818337.449203148	-	-	1	
5485	5485	4606623.341536599	5810862.69431292	-	-	1	
4697	4697	4589460.255115605	5824625.154461887	-	-	1	
5090	5090	4613234.166358012	5804337.277988055	-	-	1	
4346	4346	4594694.241684941	5804578.922899097	-	-	1	
3732	3732	4581549.602638697	5837206.4964848	-	-	1	
3442	3442	4586972.208243113	5839529.248915146	-	-	1	
10133	10133	4602337.984057634	5818530.2255022675	-	-	1	
11874	11874	4590899.88476144	5820012.559117249	-	-	1	
2597	2597	4595394.793840718	5824983.454926696	-	-	1	
4189	4189	4580395.133282327	5799871.30880401	-	-	1	
3766	3766	4631186.73307589	5738887.804055058	-	-	1	
12065	12065	4575073.509192521	5818750.497450813	-	-	1	
9989	9989	4590675.889058602	5831009.33091021	-	-	1	
1095	1095	4595041.591874466	5826278.741167563	-	-	1	
5606	5606	4581042.065319009	5815855.662210838	-	-	1	
8790	8790	4604293.99189694	5816799.145197112	-	-	1	
10791	10791	4598368.3143836325	5824384.5535782175	-	-	1	
581	581	4597734.0092377085	5819433.666491662	-	-	1	
9363	9363	4594907.309724205	5826151.2356003225	-	-	1	
2827	2827	4605407.971638915	5821464.519940551	-	-	1	
3410	3410	4581411.1035547685	5832015.814434992	-	-	1	
3237	3237	4626529.52300288	5818357.665653903	-	-	1	
1149	1149	4597750.546052189	5810355.921575982	-	-	1	
4985	4985	4610863.383740739	5829716.92999667	-	-	1	
8192	8192	4597621.993464198	5819744.926693982	-	-	1	
1437	1437	4588906.490043428	5816188.715170479	-	-	1	
7175	7175	4593989.052754319	5811669.81542666	-	-	1	
9671	9671	4603361.38690498	5819619.4990856	-	-	1	
1094	1094	4601860.366927552	5819620.14837778	-	-	1	
8213	8213	4596596.964940573	5824221.753626097	-	-	1	
11692	11692	4597804.398377492	5825579.943269508	-	-	1	
11965	11965	4589653.009264084	5824272.4244344905	-	-	1	
10895	10895	4596764.896379125	5824687.196341624	-	-	1	
7094	7094	4604888.247680433	5837931.565841972	-	-	1	
2744	2744	4597283.496113014	5818530.535891847	-	-	1	
9418	9418	4595286.483926964	5830663.5862254	-	-	1	
184	184	4595950.096196418	5821264.307724574	-	-	1	
662	662	4601338.59025333	5832698.132893164	-	-	1	
11969	11969	4590591.088630787	5815394.513562759	-	-	1	
8600	8600	4613373.755093663	5806813.210842576	-	-	1	
6787	6787	4592620.899656561	5829642.72125234	-	-	1	
3371	3371	4581173.748529018	5833539.307097623	-	-	1	
11087	11087	4605037.406480439	5811958.386323723	-	-	1	
10504	10504	4600018.763580953	5816257.739917055	-	-	1	
1835	1835	4608213.743493291	5813715.370810412	-	-	1	
118	118	4587009.253583613	5822022.485242442	-	-	1	
5131	5131	4587885.059202117	5816001.302539085	-	-	1	
5597	5597	4606734.842729302	5835629.523379144	-	-	1	
9123	9123	4596120.658834993	5819198.275813847	-	-	1	
9155	9155	4601619.96084674	5817291.84881463	-	-	1	
10376	10376	4584067.3689371655	5810517.020845179	-	-	1	
3640	3640	4576610.222757013	5838033.836889395	-	-	1	
9804	9804	4596100.058105044	5813065.418820369	-	-	1	
3449	3449	4570655.040672781	5815788.611184033	-	-	1	
5523	5523	4601383.378057327	5816951.928276645	-	-	1	
10597	10597	4597176.934942367	5820837.289156975	-	-	1	
4374	4374	4663746.828013052	5741497.278533952	-	-	1	
10968	10968	4608966.227018036	5800803.044005405	-	-	1	
6851	6851	4597066.942925897	5825717.058993555	-	-	1	
2686	2686	4588687.956876341	5816169.747575804	-	-	1	
7334	7334	4593830.596573339	5823133.182400507	-	-	1	
1580	1580	4597143.221785868	5823796.670806576	-	-	1	
4268	4268	4559487.137254045	5800953.164384961	-	-	1	
2720	2720	4604819.625038287	5811970.933101468	-	-	1	
3075	3075	4610739.805643327	5823666.586455814	-	-	1	
224	224	4606177.827206527	5808829.853508735	-	-	1	
10175	10175	4588462.223235843	5827049.094433657	-	-	1	
5696	5696	4603106.124098049	5812726.389564804	-	-	1	
10097	10097	4599253.63561193	5821800.785270473	-	-	1	
11058	11058	4590306.414933788	5814653.842890979	-	-	1	
8309	8309	4595566.291523059	5825386.11145212	-	-	1	
12028	12028	4594670.307826333	5806848.057685975	-	-	1	
3287	3287	4665068.393230325	5832227.647482421	-	-	1	
7490	7490	4600206.807824992	5822222.527495685	-	-	1	
10073	10073	4610878.014194391	5810677.608442687	-	-	1	
945	945	4604630.383176926	5827271.12556542	-	-	1	
8035	8035	4609339.328835935	5812182.915910574	-	-	1	
9599	9599	4601947.539095927	5827785.919879826	-	-	1	
3474	3474	4585912.683546681	5845845.678268236	-	-	1	
10303	10303	4597096.254656895	5815713.190377135	-	-	1	
3005	3005	4612238.504551097	5825004.686901333	-	-	1	
10442	10442	4603783.697901631	5819805.099916615	-	-	1	
2533	2533	4602531.307197963	5821907.089585714	-	-	1	
7618	7618	4587552.487196258	5822484.103565759	-	-	1	
3616	3616	4574732.7245786525	5837756.900574544	-	-	1	
8219	8219	4608328.324759357	5817233.468137051	-	-	1	
9742	9742	4604008.595179211	5822515.111145372	-	-	1	
2135	2135	4587480.730483481	5816941.927151883	-	-	1	
7756	7756	4606120.981683212	5814570.468011049	-	-	1	
1129	1129	4599740.312519379	5812610.072303882	-	-	1	
927	927	4587405.914813995	5819626.140480612	-	-	1	
8659	8659	4599560.889178935	5814343.62078497	-	-	1	
10511	10511	4597977.670056154	5805978.719435045	-	-	1	
2880	2880	4601432.452614488	5821720.567915506	-	-	1	
6342	6342	4586038.870155443	5810101.910815359	-	-	1	
4180	4180	4583725.081271751	5805283.520580224	-	-	1	
9338	9338	4602212.118416738	5820609.678493888	-	-	1	
3827	3827	4640018.905750934	5806623.677834266	-	-	1	
2003	2003	4601198.908370346	5827244.123516283	-	-	1	
9008	9008	4588958.132656335	5817642.717517461	-	-	1	
1	1	4592970.48190853	5809761.246642432	-	-	1	
4797	4797	4597338.685353795	5817478.538858033	-	-	1	
6025	6025	4596972.119100329	5819337.548341682	-	-	1	
227	227	4585316.397688074	5810320.399510422	-	-	1	
3546	3546	4585730.227784025	5864070.254826264	-	-	1	
497	497	4591640.482913535	5815945.427049767	-	-	1	
5731	5731	4589220.551456312	5809488.504573205	-	-	1	
5612	5612	4597516.872874013	5834283.361448538	-	-	1	
11663	11663	4602881.694618675	5816875.820014314	-	-	1	
8866	8866	4595691.61701339	5820026.424656018	-	-	1	
11410	11410	4596543.510376113	5826971.953211266	-	-	1	
2813	2813	4602095.574438702	5817342.418240492	-	-	1	
1512	1512	4608879.625893059	5813801.934228949	-	-	1	
66	66	4608235.458794094	5823788.243350713	-	-	1	
8467	8467	4598684.9337223675	5818904.6630109	-	-	1	
5157	5157	4589800.712603381	5822172.330912559	-	-	1	
909	909	4589430.094578934	5823437.48719307	-	-	1	
1969	1969	4604802.558938854	5828086.72134162	-	-	1	
10935	10935	4611344.417223223	5800705.736769954	-	-	1	
1384	1384	4596231.973468922	5824250.791174145	-	-	1	
4399	4399	4594480.788280072	5803146.766566712	-	-	1	
3095	3095	4563900.885394244	5807350.094878683	-	-	1	
7266	7266	4597720.019005609	5825829.619583569	-	-	1	
4852	4852	4590915.378024061	5819755.814129497	-	-	1	
373	373	4601127.604132054	5823135.171180756	-	-	1	
996	996	4576516.846117214	5824980.932906927	-	-	1	
1068	1068	4590104.645391127	5821021.4817728065	-	-	1	
9847	9847	4592141.925690447	5830076.925387191	-	-	1	
3774	3774	4629623.15590131	5709686.102094762	-	-	1	
766	766	4588623.138291217	5819683.584002059	-	-	1	
8091	8091	4609235.48219108	5813895.16899134	-	-	1	
3436	3436	4590084.659355174	5838888.412683526	-	-	1	
564	564	4589880.425073386	5814755.247069942	-	-	1	
6355	6355	4596123.83453388	5824286.229651927	-	-	1	
10232	10232	4585217.26973496	5820561.870913766	-	-	1	
3155	3155	4616109.216030462	5821482.025695585	-	-	1	
2483	2483	4597191.992797177	5821520.260018866	-	-	1	
9673	9673	4605169.876394169	5807693.341441504	-	-	1	
6522	6522	4593228.523671026	5825076.98349096	-	-	1	
3309	3309	4590364.907024062	5841583.880106651	-	-	1	
10363	10363	4589908.938361176	5831269.135371995	-	-	1	
5307	5307	4601390.647367738	5819513.853746367	-	-	1	
7608	7608	4605426.044214526	5819288.2579513695	-	-	1	
1678	1678	4606022.175643517	5822730.179425161	-	-	1	
